replicate,n,folds,design,scenario,psi,estimator,estimate,se,ci_lo,ci_hi,covered
25,2500,5,bounded,ccmar,0.15,cc,0.15161494466622663,0.009021562495675699,0.13393300709042497,0.1692968822420283,1
25,2500,5,bounded,ccmar,0.15,seq,0.15917263370427664,0.008442225984376604,0.1426261748255503,0.175719092583003,1
26,2500,5,bounded,ccmar,0.15,full,0.15365421155441644,0.00672759771864193,0.14046836232340443,0.16684006078542846,1
26,2500,5,bounded,ccmar,0.15,cc,0.15373508572723876,0.008994172816031274,0.13610683093708828,0.17136334051738925,1
26,2500,5,bounded,ccmar,0.15,seq,0.15265839900105174,0.008388013957209846,0.13621819374310115,0.16909860425900233,1
27,2500,5,bounded,ccmar,0.15,full,0.14851108658369686,0.006726310637659251,0.13532775998505608,0.16169441318233763,1
27,2500,5,bounded,ccmar,0.15,cc,0.1503728897640246,0.008958964703460685,0.1328136416064761,0.1679321379215731,1
27,2500,5,bounded,ccmar,0.15,seq,0.14862165598476548,0.008323311900285126,0.132308264428113,0.16493504754141797,1
28,2500,5,bounded,ccmar,0.15,full,0.1478535275899043,0.006651568842815884,0.13481669221729642,0.1608903629625122,1
28,2500,5,bounded,ccmar,0.15,cc,0.14842039565895537,0.00947775575764412,0.12984433571970577,0.16699645559820497,1
28,2500,5,bounded,ccmar,0.15,seq,0.14631242526589283,0.008712904843833436,0.12923544557125471,0.16338940496053095,1
29,2500,5,bounded,ccmar,0.15,full,0.15779303859480096,0.0065017909865907894,0.14504976242607587,0.17053631476352604,1
29,2500,5,bounded,ccmar,0.15,cc,0.1633213824488636,0.008615141829387746,0.1464360147415591,0.1802067501561681,1
29,2500,5,bounded,ccmar,0.15,seq,0.15760595213527212,0.00793019351055075,0.1420630584641594,0.17314884580638484,1
30,2500,5,bounded,ccmar,0.15,full,0.14360557120118803,0.006341172182335741,0.1311771021040427,0.15603404029833334,1
30,2500,5,bounded,ccmar,0.15,cc,0.14082563544390828,0.009535566778638274,0.12213626798560064,0.15951500290221593,1
30,2500,5,bounded,ccmar,0.15,seq,0.14794426506166686,0.008755706042744331,0.13078339655866825,0.16510513356466547,1
31,2500,5,bounded,ccmar,0.15,full,0.15462997672139164,0.006622542485625359,0.14165003196347958,0.1676099214793037,1
31,2500,5,bounded,ccmar,0.15,cc,0.15163384938033403,0.00936632803253576,0.13327618376917605,0.169991514991492,1
31,2500,5,bounded,ccmar,0.15,seq,0.14867787457874068,0.008550125465056109,0.13191993660393192,0.16543581255354944,1
32,2500,5,bounded,ccmar,0.15,full,0.14965641621916528,0.00670729870865379,0.13651035231665185,0.16280248012167872,1
32,2500,5,bounded,ccmar,0.15,cc,0.15525710292295417,0.009131834551645948,0.13735903608894964,0.1731551697569587,1
32,2500,5,bounded,ccmar,0.15,seq,0.15443031241474292,0.008472625204004235,0.13782427216038828,0.17103635266909756,1
