replicate,n,scenario,psi,estimator,estimate,se,ci_lo,ci_hi,covered
26,2500,ccmar,0.2558505160746848,cc,0.2641758977661352,0.024538009462709457,0.2160822829669216,0.3122695125653488,1
26,2500,ccmar,0.2558505160746848,cc_ccproj,0.26417589776613504,0.024538009462709464,0.21608228296692145,0.31226951256534863,1
26,2500,ccmar,0.2558505160746848,seq,0.2629449271255662,0.024575752500681523,0.21477733733126025,0.3111125169198722,1
27,2500,ccmar,0.2558505160746848,full,0.2513561776772848,0.008965726165538583,0.23378367729758076,0.26892867805698883,1
27,2500,ccmar,0.2558505160746848,cc,0.24950394971295436,0.010006674584322925,0.2298912279226691,0.2691166715032396,1
27,2500,ccmar,0.2558505160746848,cc_ccproj,0.24950394971295436,0.01000667458432293,0.2298912279226691,0.26911667150323965,1
27,2500,ccmar,0.2558505160746848,seq,0.24912378074822364,0.010059967059704533,0.22940660762554346,0.26884095387090384,1
28,2500,ccmar,0.2558505160746848,full,0.25933644590577654,0.008806113804621435,0.24207678000495753,0.27659611180659555,1
28,2500,ccmar,0.2558505160746848,cc,0.25067419860356294,0.0102336226866682,0.23061666670632125,0.2707317305008046,1
28,2500,ccmar,0.2558505160746848,cc_ccproj,0.2506741986035628,0.010233622686668198,0.23061666670632114,0.2707317305008045,1
28,2500,ccmar,0.2558505160746848,seq,0.2540404043420489,0.01003878404084535,0.23436474917341654,0.27371605951068123,1
29,2500,ccmar,0.2558505160746848,full,0.2612083203372756,0.011726351050627049,0.23822509460797314,0.28419154606657804,1
29,2500,ccmar,0.2558505160746848,cc,0.27366791961059006,0.014880428002235673,0.24450281665166684,0.3028330225695133,1
29,2500,ccmar,0.2558505160746848,cc_ccproj,0.27366791961059006,0.014880428002235673,0.24450281665166684,0.3028330225695133,1
29,2500,ccmar,0.2558505160746848,seq,0.2739161198370857,0.014809555826406536,0.24488992379029356,0.3029423158838778,1
30,2500,ccmar,0.2558505160746848,full,0.25671501754049086,0.01190036370754365,0.23339073327077775,0.280039301810204,1
30,2500,ccmar,0.2558505160746848,cc,0.24660125309282793,0.01327512911651122,0.22058247813434692,0.27262002805130897,1
