replicate,n,folds,design,scenario,psi,estimator,estimate,se,ci_lo,ci_hi,covered
34,2500,5,stress,ccmar,0.2558505160746848,full,0.2600751185499508,0.009539064279140063,0.24137889611662375,0.2787713409832779,1
34,2500,5,stress,ccmar,0.2558505160746848,cc,0.25991758548144656,0.016038140206082196,0.22848340829852165,0.29135176266437146,1
34,2500,5,stress,ccmar,0.2558505160746848,seq,0.26217485602317875,0.016127182499104525,0.23056615915282921,0.2937835528935283,1
35,2500,5,stress,ccmar,0.2558505160746848,full,0.24742528022724564,0.009607584329811257,0.22859476096238418,0.2662557994921071,1
35,2500,5,stress,ccmar,0.2558505160746848,cc,0.24462972331408647,0.00924771430373576,0.22650453633944848,0.26275491028872444,1
35,2500,5,stress,ccmar,0.2558505160746848,seq,0.24339763293418665,0.009062140274725043,0.22563616437287565,0.26115910149549765,1
36,2500,5,stress,ccmar,0.2558505160746848,full,0.2391827713979058,0.015333957004338499,0.20912876792891666,0.26923677486689496,1
36,2500,5,stress,ccmar,0.2558505160746848,cc,0.27266323310494356,0.01833765869726864,0.23672208249750934,0.30860438371237775,1
36,2500,5,stress,ccmar,0.2558505160746848,seq,0.2688573865026477,0.019040547887251166,0.23153859839772517,0.3061761746075702,1
37,2500,5,stress,ccmar,0.2558505160746848,full,0.2465714748103913,0.008730102544716302,0.22946078824140587,0.2636821613793767,1
37,2500,5,stress,ccmar,0.2558505160746848,cc,0.2418409458156195,0.014926994775338829,0.21258457365853783,0.27109731797270115,1
37,2500,5,stress,ccmar,0.2558505160746848,seq,0.24873409564204452,0.014945240968102244,0.21944196160429158,0.27802622967979745,1
38,2500,5,stress,ccmar,0.2558505160746848,full,0.2567760010800733,0.014856930997179163,0.2276569514048054,0.2858950507553412,1
38,2500,5,stress,ccmar,0.2558505160746848,cc,0.2858059929131311,0.053601128303344535,0.18074971190786526,0.3908622739183969,1
38,2500,5,stress,ccmar,0.2558505160746848,seq,0.2826479886087605,0.05327783657739598,0.17822534774285365,0.38707062947466736,1
39,2500,5,stress,ccmar,0.2558505160746848,full,0.25699220483325663,0.009502092050519276,0.2383684466364545,0.27561596303005875,1
39,2500,5,stress,ccmar,0.2558505160746848,cc,0.2416479707983077,0.014030296142910513,0.21414909566577184,0.26914684593084354,1
39,2500,5,stress,ccmar,0.2558505160746848,seq,0.24366840475458476,0.01314437472964757,0.21790590368517712,0.26943090582399243,1
40,2500,5,stress,ccmar,0.2558505160746848,full,0.27136196883302066,0.008888685805150563,0.2539404647850331,0.2887834728810082,1
40,2500,5,stress,ccmar,0.2558505160746848,cc,0.2671982285425355,0.013332729960097356,0.24106655800514654,0.29332989907992446,1
40,2500,5,stress,ccmar,0.2558505160746848,seq,0.2743558761229451,0.013261218032904016,0.24836436638732012,0.30034738585857007,1
41,2500,5,stress,ccmar,0.2558505160746848,full,0.2516695075164378,0.012963784702126438,0.22626095639693866,0.27707805863593693,1
41,2500,5,stress,ccmar,0.2558505160746848,cc,0.2612060046507031,0.01803794370240587,0.2258522846388265,0.2965597246625797,1
41,2500,5,stress,ccmar,0.2558505160746848,seq,0.2787853907161063,0.022366724577485654,0.23494741609210756,0.32262336534010505,1
42,2500,5,stress,ccmar,0.2558505160746848,full,0.2583326596337521,0.011053720866443895,0.23666776484036323,0.279997554427141,1
42,2500,5,stress,ccmar,0.2558505160746848,cc,0.26242937042210857,0.01776071389117195,0.2276190108556913,0.2972397299885258,1
42,2500,5,stress,ccmar,0.2558505160746848,seq,0.25596799690872923,0.018088266539093827,0.22051564594934436,0.2914203478681141,1
43,2500,5,stress,ccmar,0.2558505160746848,full,0.2468967839157479,0.009944948009698938,0.2274050439886147,0.26638852384288114,1
43,2500,5,stress,ccmar,0.2558505160746848,cc,0.23789050590189045,0.014833538448784265,0.20881730477898314,0.26696370702479777,1
43,2500,5,stress,ccmar,0.2558505160746848,seq,0.23776093331332127,0.013974819616865508,0.21037079017382104,0.2651510764528215,1
