replicate,n,folds,design,scenario,psi,estimator,estimate,se,ci_lo,ci_hi,covered
63,2500,5,bounded,seqmar,0.15,cc,0.16170045806425304,0.00793086171839395,0.14615625472983346,0.17724466139867262,1
63,2500,5,bounded,seqmar,0.15,seq,0.15625625833781234,0.008518658938275754,0.13955999362221166,0.17295252305341302,1
64,2500,5,bounded,seqmar,0.15,full,0.1514130642339965,0.0065607558139564644,0.13855421912728005,0.16427190934071295,1
64,2500,5,bounded,seqmar,0.15,cc,0.15500416976889328,0.007930517930003416,0.13946064024733745,0.1705476992904491,1
64,2500,5,bounded,seqmar,0.15,seq,0.15075006331577434,0.009728802784895406,0.13168196024468637,0.1698181663868623,1
65,2500,5,bounded,seqmar,0.15,full,0.15086366713095212,0.0064655139174858945,0.1381914927111373,0.16353584155076695,1
65,2500,5,bounded,seqmar,0.15,cc,0.14384831948215773,0.008571639200065538,0.12704821536155755,0.1606484236027579,1
65,2500,5,bounded,seqmar,0.15,seq,0.1348383975003666,0.010978479743203887,0.11332097259868446,0.15635582240204876,1
66,2500,5,bounded,seqmar,0.15,full,0.15026155390399307,0.006568662496013173,0.13738721198520829,0.16313589582277785,1
66,2500,5,bounded,seqmar,0.15,cc,0.15768523670814344,0.008132590822094195,0.14174565159583782,0.17362482182044905,1
66,2500,5,bounded,seqmar,0.15,seq,0.1505550401039522,0.00896213421669502,0.13298957981461587,0.16812050039328855,1
67,2500,5,bounded,seqmar,0.15,full,0.14776069424859647,0.006707262827106753,0.13461470067262293,0.16090668782457002,1
67,2500,5,bounded,seqmar,0.15,cc,0.1416379049521155,0.009103092902275003,0.1237961707157343,0.1594796391884967,1
67,2500,5,bounded,seqmar,0.15,seq,0.14895489893892722,0.011750791158855377,0.125923771477719,0.17198602640013544,1
68,2500,5,bounded,seqmar,0.15,full,0.1422760889105084,0.006653173353426689,0.12923610875489053,0.1553160690661263,1
68,2500,5,bounded,seqmar,0.15,cc,0.14007868861508546,0.008810046565249675,0.12281131464507529,0.15734606258509565,1
68,2500,5,bounded,seqmar,0.15,seq,0.12346140123349651,0.009725902705812337,0.10439898221296368,0.14252382025402935,0
69,2500,5,bounded,seqmar,0.15,full,0.14686523657565345,0.006726625054858989,0.13368129373062507,0.16004917942068184,1
69,2500,5,bounded,seqmar,0.15,cc,0.1578321501955817,0.008459002310917176,0.14125281032104295,0.17441149007012044,1
69,2500,5,bounded,seqmar,0.15,seq,0.16458427508271517,0.010091920492011752,0.1448044743835304,0.18436407578189995,1
70,2500,5,bounded,seqmar,0.15,full,0.1525195794862053,0.006558369047951381,0.13966541235489835,0.16537374661751222,1
