replicate,n,scenario,psi,estimator,estimate,se,ci_lo,ci_hi,covered
12,2500,seqmar,0.2558505160746848,cc_ccproj,0.21753243156923213,0.012876446345985575,0.19229506048223802,0.24276980265622625,0
12,2500,seqmar,0.2558505160746848,seq,0.24783415894361424,0.012840217881504034,0.22266779434221914,0.27300052354500937,1
13,2500,seqmar,0.2558505160746848,full,0.2547026216219777,0.010588180085404417,0.2339501699927608,0.2754550732511946,1
13,2500,seqmar,0.2558505160746848,cc,0.2506704852025524,0.025131711186579034,0.20141323640699513,0.29992773399810974,1
13,2500,seqmar,0.2558505160746848,cc_ccproj,0.24775721570520326,0.0251698888495425,0.19842514006522366,0.29708929134518286,1
13,2500,seqmar,0.2558505160746848,seq,0.2691659268600986,0.017487676398285776,0.23489071094616734,0.30344114277402984,1
14,2500,seqmar,0.2558505160746848,full,0.26645430152916955,0.009842837180448,0.2471626951497997,0.2857459079085394,1
14,2500,seqmar,0.2558505160746848,cc,0.25382001902926327,0.018972720782083924,0.21663416960764417,0.2910058684508824,1
14,2500,seqmar,0.2558505160746848,cc_ccproj,0.25279101946693994,0.019066252138384913,0.21542185195554572,0.2901601869783342,1
14,2500,seqmar,0.2558505160746848,seq,0.26812575312826054,0.01860782289276534,0.23165509042774055,0.3045964158287805,1
15,2500,seqmar,0.2558505160746848,full,0.2569176330205001,0.010215999464440507,0.2368946420041162,0.27694062403688396,1
15,2500,seqmar,0.2558505160746848,cc,0.22612674718855783,0.013031760903903074,0.20058496516177066,0.251668529215345,0
15,2500,seqmar,0.2558505160746848,cc_ccproj,0.2245085219817489,0.013128272935117256,0.19877757984970712,0.25023946411379067,0
15,2500,seqmar,0.2558505160746848,seq,0.24660328956017516,0.01325621778587097,0.22062158012864877,0.2725849989917016,1
16,2500,seqmar,0.2558505160746848,full,0.24197198034541306,0.009175367447277781,0.2239885906038274,0.2599553700869987,1
16,2500,seqmar,0.2558505160746848,cc,0.22056235736283633,0.011088208009162173,0.1988298690117899,0.24229484571388277,0
16,2500,seqmar,0.2558505160746848,cc_ccproj,0.21875618183071005,0.011082540516878433,0.1970348015604224,0.2404775621009977,0
16,2500,seqmar,0.2558505160746848,seq,0.25359308275276826,0.011188938298810281,0.23166316666185924,0.27552299884367726,1
17,2500,seqmar,0.2558505160746848,full,0.26800269623951123,0.010249492492077284,0.24791406009522607,0.2880913323837964,1
17,2500,seqmar,0.2558505160746848,cc,0.25688197456096784,0.024946863535290933,0.20798702050456205,0.30577692861737366,1
17,2500,seqmar,0.2558505160746848,cc_ccproj,0.2575148086610308,0.024978464696892334,0.20855791746601665,0.306471699856045,1
17,2500,seqmar,0.2558505160746848,seq,0.2794818001777233,0.034661343258754015,0.21154681573478523,0.34741678462066133,1
18,2500,seqmar,0.2558505160746848,full,0.2469746395543425,0.00894124148268281,0.2294501282712087,0.2644991508374763,1
18,2500,seqmar,0.2558505160746848,cc,0.21088265889922395,0.01325784438093242,0.18489776139995967,0.23686755639848822,0
18,2500,seqmar,0.2558505160746848,cc_ccproj,0.21187754363240247,0.013172845714917569,0.18605924045726124,0.2376958468075437,0
18,2500,seqmar,0.2558505160746848,seq,0.2468222136513139,0.01311958918340469,0.22110829135987944,0.27253613594274834,1
19,2500,seqmar,0.2558505160746848,full,0.2620571202078056,0.00915938110591676,0.2441050631195321,0.2800091772960791,1
19,2500,seqmar,0.2558505160746848,cc,0.21863482643317267,0.015401213301484286,0.18844900304404424,0.2488206498223011,0
